rms_ch_0,rms_ch_1,rms_ch_2,rms_ch_3,rms_ch_4,rms_ch_5,rms_ch_6,rms_ch_7,rms_ch_8,rms_ch_9,rms_ch_10,rms_ch_11,rms_ch_12,rms_ch_13,rms_ch_14,rms_ch_15,gesture
24.270145,34.350037,20.271162,5.73498,4.973932,5.613377,12.6568165,33.30503,15.8335085,32.832455,11.863811,5.434151,7.0263786,12.471768,20.055798,16.300459,INDEX FLEXION
30.467031,35.496902,20.129456,5.8711157,5.1657524,6.1927376,13.303759,35.721,24.864029,32.470448,12.247857,5.933801,7.534919,12.409271,21.070833,19.335848,INDEX FLEXION
36.88916,30.26227,11.480418,4.798437,4.1146083,5.4986362,10.163415,36.454014,30.6245,24.981693,10.557462,5.7030697,6.4842114,10.047139,18.687563,22.32073,INDEX FLEXION
40.6536,30.549551,8.953212,4.380639,3.9325564,4.7775517,8.728688,35.64674,36.64137,19.748037,8.76841,4.9279814,5.8881235,8.659677,18.444376,23.762785,INDEX FLEXION
40.206345,29.078514,8.6565,4.250294,3.8671694,5.4194098,8.0025,32.86647,36.26617,17.68799,8.166088,4.5376205,6.03407,6.776061,15.884898,22.66462,INDEX FLEXION
38.70588,26.942995,7.377669,3.4992857,4.009364,5.6890244,6.4023433,32.67239,33.541767,15.565989,7.1410785,4.28369,8.572631,6.142475,14.043682,22.38772,INDEX FLEXION
34.385387,21.554466,5.913121,2.9774148,3.9742925,5.7879186,5.269725,30.92693,29.664371,12.055704,5.7982755,4.197023,9.602083,6.1196404,12.900193,20.275354,INDEX FLEXION
28.720724,16.808035,5.0254354,2.6239283,3.8606994,5.642251,5.108816,29.73424,21.336588,9.804336,5.0690236,3.9217343,9.825986,5.345559,12.277825,17.006617,INDEX FLEXION
22.679285,12.427188,3.9629533,2.1424286,3.47491,4.562894,5.0842896,30.58341,18.118914,7.104224,4.819751,3.6041641,9.137286,4.637348,11.195758,14.877667,INDEX FLEXION
16.995293,8.64147,3.0732718,1.861451,2.425902,3.0380914,4.859012,28.463573,12.134868,5.3814497,4.3943143,2.8905015,5.995832,4.4243646,10.723573,11.2532215,INDEX FLEXION
13.482952,21.656292,12.031418,3.7854986,2.602883,2.8301945,11.661261,30.118433,7.536246,23.74563,13.837088,5.6762667,5.1,8.488522,12.977096,13.430934,INDEX FLEXION
13.893884,20.49622,12.108468,3.9312847,2.634388,2.8974128,11.860228,35.182735,7.7207513,24.022905,14.80743,5.8189344,5.1662364,8.46345,14.185732,14.929668,INDEX FLEXION
15.17778,10.866232,8.385405,3.2140317,2.2416513,2.5,7.672679,36.366123,7.0703607,16.801191,14.249561,5.6062465,4.0099874,6.194756,14.370977,16.611593,INDEX FLEXION
20.04258,9.885595,7.5653815,2.9991665,2.1517434,2.3947861,5.701754,35.605618,10.891051,11.087605,13.001923,4.3663487,3.1851218,4.4107823,14.070181,17.874422,INDEX FLEXION
27.968733,12.669452,7.0035706,3.11127,2.3895607,2.626785,5.469461,38.802,18.35865,10.756626,11.444213,4.308712,3.6034706,4.7,14.357751,21.44831,INDEX FLEXION
34.613796,17.50657,7.9642954,3.3481338,2.8222332,3.1622777,6.2988095,37.804695,24.9296,14.478433,12.514192,5.0586557,4.1629314,5.3530364,14.956771,25.644005,INDEX FLEXION
39.135727,20.13492,8.76841,3.7569935,3.1733263,3.51141,6.9476614,38.152325,30.26665,16.998676,13.948477,5.736288,4.384062,5.783165,16.860308,27.338984,INDEX FLEXION
40.43062,20.37891,9.102472,3.9439828,3.2817678,3.5071356,7.043792,37.318695,32.54343,17.23035,15.279561,5.9485292,4.402272,5.6581798,16.681576,27.059563,INDEX FLEXION
41.209587,19.826876,9.373633,3.9179077,3.0773365,3.3436508,6.695521,35.05674,32.091118,16.623327,14.900671,5.6881456,4.066325,5.176872,16.103725,26.664677,INDEX FLEXION
39.836292,17.364475,8.487049,3.651712,2.7367864,2.9757352,6.0112395,32.870274,29.950542,13.478687,14.040655,5.1686554,3.7302816,4.5585084,15.4483,25.23024,INDEX FLEXION
35.277542,14.525323,7.91012,3.259601,2.337734,2.5777898,5.3061285,31.46522,25.328146,11.032452,14.673957,4.8867164,3.817067,3.897435,13.494814,24.128614,INDEX FLEXION
31.173306,12.558065,7.317445,3.0133038,1.9735755,2.3685439,4.89949,31.643404,20.703018,9.845557,13.161307,4.524931,3.6414282,3.7874794,12.778302,23.122715,INDEX FLEXION
22.994564,10.423771,8.185047,2.8991377,2.02608,2.2594247,5.070996,33.887238,15.364081,8.107713,14.249035,4.5847573,3.4655447,3.421257,12.482988,20.990711,INDEX FLEXION
14.76059,7.344045,8.195121,2.7376997,1.9209373,2.2682593,4.5359674,32.077797,9.019146,7.0813136,14.430524,4.574385,3.2015622,3.683748,13.164916,17.750353,INDEX FLEXION
12.3858795,12.434428,8.014362,2.6410224,2.1540658,2.2792542,4.1743264,30.133204,5.8446555,6.2213345,11.6148615,3.8691084,3.3075671,3.512122,11.748617,14.432602,INDEX FLEXION
10.413933,13.921745,7.7291656,2.4392622,2.1633308,2.2781572,3.8098557,25.129663,5.0109878,7.6226635,10.529244,3.4583232,3.5256205,3.2280025,9.878259,11.3842,INDEX FLEXION
22.483438,51.11844,30.719782,10.112616,28.875076,42.012024,26.970724,21.354858,26.272419,45.46658,16.829586,16.263763,46.218666,46.81234,18.80399,15.923724,MIDDLE FLEXION
27.597464,57.531555,36.468822,11.903361,34.407413,50.17245,32.871265,22.479101,32.17701,53.266735,22.380684,21.313728,53.908485,53.460873,21.292723,18.865313,MIDDLE FLEXION
33.824547,63.530308,39.67455,12.526772,37.61283,54.784714,35.62106,23.337952,34.785774,54.804195,25.94022,23.52488,59.56555,55.07867,23.18437,19.581625,MIDDLE FLEXION
35.867813,61.303833,40.686424,12.317873,39.254936,55.201313,34.839275,21.747988,34.677227,51.38774,28.667053,22.904148,56.756718,53.121983,21.86927,19.62422,MIDDLE FLEXION
36.956257,60.866657,38.59197,11.544046,36.767376,50.953754,31.96459,21.473589,33.19375,51.388813,27.737339,21.886753,54.47077,51.513252,20.68224,19.544052,MIDDLE FLEXION
36.781586,58.177746,34.536575,10.207595,34.098972,45.99739,26.991943,18.572695,30.128475,51.651863,25.15979,18.058792,51.98014,47.765575,19.738667,17.63732,MIDDLE FLEXION
33.145966,53.04809,31.92272,9.651166,31.321,42.96894,22.139107,16.022327,29.42499,49.49566,23.284328,16.003124,47.40923,44.048668,18.485535,17.929863,MIDDLE FLEXION
31.423002,50.969944,29.203167,9.34318,25.978743,39.558437,20.101368,15.301308,26.543926,48.76361,19.700888,14.861023,46.38049,44.37533,16.9975,17.560324,MIDDLE FLEXION
29.69276,48.59712,28.851084,9.567131,23.963932,37.355457,17.74049,13.679364,27.349771,46.24673,20.130573,15.395617,46.79562,40.99012,17.726252,16.030596,MIDDLE FLEXION
26.393938,45.47186,27.79919,9.095879,21.023796,33.6461,16.253155,15.243196,25.379519,38.96896,18.999737,14.640014,43.305023,38.5921,16.441412,15.556028,MIDDLE FLEXION
23.343307,40.456272,24.773373,8.678997,18.010553,27.16137,13.713497,16.789581,21.451107,34.803593,16.505606,12.78104,37.402405,33.874916,14.294754,13.802898,MIDDLE FLEXION
19.308548,34.16958,20.256233,7.317445,14.208272,20.964495,10.535179,15.76959,18.26472,28.860613,13.684115,10.676845,31.871696,24.022177,11.834907,11.268763,MIDDLE FLEXION
6.8066144,6.4649053,3.5832946,4.117645,1.9416487,1.4439529,1.704406,5.254522,8.591274,4.3766427,2.688866,1.7972201,1.5116217,1.4628739,1.6309507,3.651712,REST
5.5852485,5.772348,3.408812,3.8716922,1.8261982,1.3638182,1.5905974,5.420332,5.94138,2.4166093,2.5099802,1.7248188,1.5016658,1.3982131,1.5313393,1.8466185,REST
5.2263756,5.186039,3.1168895,3.3555925,1.7131841,1.3095801,1.596872,5.307542,5.414333,2.2923787,2.3323808,1.6807736,1.4949917,1.336039,1.6031219,1.9078784,REST
4.8150806,3.920459,2.5865035,2.679552,1.5116217,1.352775,1.6309507,5.1424704,3.4029398,1.8654758,2.0112185,1.6062378,1.43527,1.3247641,1.5394804,1.9091883,REST
5.0492573,3.5679126,2.4,2.1679482,1.4508618,1.2903488,1.5842979,5.3146024,2.4779024,1.7649362,1.7649362,1.6155494,1.3601471,1.2903488,1.5313393,1.8601075,REST
5.9249473,2.317326,2.252776,1.8574176,1.430035,1.3266499,1.5921683,5.6973677,1.7549928,1.7117243,1.7306068,1.5604486,1.3453624,1.3152946,1.6077936,1.9634154,REST
5.9678307,2.4103942,2.297825,1.7306068,1.3946326,1.3133925,1.5394804,5.7701817,1.6416456,1.6492423,1.704406,1.5890249,1.4159802,1.2961481,1.6248077,1.942936,REST
5.9548297,2.4392622,2.293469,1.6613247,1.405347,1.2825755,1.5411035,5.721888,1.6170962,1.6340135,1.6613247,1.6015618,1.37659,1.3057564,1.6598192,1.7902514,REST
5.890246,2.3958297,2.1459265,1.555635,1.3784049,1.3114877,1.6628289,5.9778757,1.5921683,1.6568041,1.67332,1.5636495,1.371131,1.3416407,1.7233688,1.7592613,REST
5.1312766,2.2327113,2.0904546,1.5427248,1.36565,1.2349089,1.6613247,5.376337,1.4696939,1.524795,1.5362291,1.6,1.3820275,1.336039,1.5842979,1.6462078,REST
5.402314,2.171405,2.0285463,1.4933184,1.356466,1.2688577,1.6613247,6.0307546,1.4866068,1.554027,1.4949917,1.56205,1.286468,1.3910427,1.524795,1.6217275,REST
5.745868,2.166795,1.9646883,1.4983324,1.3266499,1.2489996,1.5890249,5.857047,1.423025,1.5313393,1.5,1.5280707,1.2845232,1.3820275,1.4781746,1.6703293,REST
5.5803227,2.1201415,1.9274335,1.4815532,1.2922847,1.24499,1.471394,5.440129,1.421267,1.496663,1.5,1.6140013,1.2845232,1.3928388,1.3435029,1.7131841,REST
6.0592904,2.1142373,1.8894444,1.4577379,1.3190906,1.2569805,1.4474115,5.4152565,1.4696939,1.5652477,1.5905974,1.6155494,1.2806249,1.4089003,1.4491377,1.7790446,REST
5.8429446,2.156386,1.8506756,1.4456832,1.3228756,1.2469964,1.3874437,4.698936,1.473092,1.5394804,1.6124516,1.5652477,1.3509257,1.4017845,1.4645818,1.7131841,REST
5.6435804,2.0808651,1.9131126,1.5215124,1.3490738,1.2328827,1.4508618,4.8831344,1.4866068,1.5378556,1.6062378,1.6062378,1.405347,1.4017845,1.5378556,1.7088008,REST
5.7266917,2.0844662,1.9326148,1.6046807,1.3747727,1.2165525,1.496663,5.1215234,1.5132746,1.5394804,1.5827192,1.5459626,1.4317821,1.4071248,1.6015618,1.6896745,REST
5.3707542,2.178302,1.951922,1.6837459,1.3601471,1.2747549,1.5411035,5.5045433,1.4832398,1.5198684,1.5732132,1.5362291,1.4577379,1.3820275,1.5394804,1.5827192,REST
5.794394,6.8883963,2.8257742,2.5563645,1.8788294,1.8439089,1.6109004,4.7122183,6.8512774,3.177263,2.2726636,1.7888544,4.117645,1.5033296,1.6477257,2.3151674,REST
6.139218,5.8851504,2.4889758,2.3119256,1.5890249,1.2549901,1.4983324,4.694678,5.7341084,2.2293496,1.7102631,1.5842979,1.4983324,1.454304,1.5842979,2.0383818,REST
5.639592,5.412947,2.2226112,1.8947295,1.5329709,1.2549901,1.5475787,4.605974,5.658622,2.0651877,1.6507574,1.6124516,1.352775,1.405347,1.5795568,1.9608672,REST
5.6360445,4.463183,2.1805964,1.7291616,1.423025,1.2389512,1.5280707,4.60923,4.4328322,1.8708287,1.5811388,1.6340135,1.371131,1.423025,1.596872,1.839837,REST
5.229723,3.933192,2.1224985,1.6881943,1.3490738,1.2369317,1.5149257,4.741835,3.9484174,1.7406895,1.6015618,1.5652477,1.3379087,1.4142135,1.5716233,1.8601075,REST
4.571105,3.04795,1.9824228,1.6109004,1.3133925,1.2308533,1.5182227,4.8254533,3.383046,1.6613247,1.6,1.5411035,1.328533,1.4017845,1.4882876,1.8138357,REST
4.8295965,2.159861,1.8384776,1.555635,1.2389512,1.2083046,1.4679918,4.8610697,1.9144189,1.5459626,1.5905974,1.5016658,1.3856406,1.421267,1.5215124,1.8371173,REST
4.6829476,2.0285463,1.8152136,1.5,1.286468,1.2288206,1.5016658,4.9964986,1.5827192,1.5378556,1.6140013,1.4899665,1.419507,1.3747727,1.5443445,1.811077,REST
4.9162993,2.0049937,1.7832555,1.4696939,1.3057564,1.2589679,1.4282857,4.8749356,1.524795,1.5763882,1.6324828,1.5827192,1.4124447,1.356466,1.5066519,1.7649362,REST
4.6599355,1.9532025,1.8384776,1.4265343,1.2980754,1.2247449,1.4282857,4.5238256,1.471394,1.5524175,1.6583124,1.5588458,1.43527,1.3379087,1.5604486,1.7958285,REST
4.3358965,1.9634154,1.812457,1.4159802,1.328533,1.2589679,1.3802173,4.1707315,1.4899665,1.5508063,1.6294171,1.5459626,1.4387494,1.3304135,1.5459626,1.7117243,REST
4.289522,2.0322402,1.7464249,1.5459626,1.3341664,1.2144958,1.423025,4.093898,1.5,1.5033296,1.6598192,1.6155494,1.4124447,1.3341664,1.5491934,1.7406895,REST
4.524931,2.0408332,1.8069311,1.5604486,1.3435029,1.1811012,1.4882876,4.273757,1.5459626,1.5215124,1.6077936,1.5572411,1.4124447,1.396424,1.5508063,1.8234583,REST
4.731807,2.1988633,1.861451,1.555635,1.3601471,1.1768602,1.4747881,4.2749267,1.5427248,1.5049918,1.6416456,1.6093477,1.4106736,1.3838352,1.5394804,1.8748333,REST
4.852834,2.0976176,1.8867962,1.5280707,1.3856406,1.155422,1.5033296,4.3358965,1.5524175,1.524795,1.6278821,1.6046807,1.371131,1.3838352,1.5215124,1.8881208,REST
5.0571733,2.0285463,1.9026297,1.4456832,1.4,1.1895378,1.4679918,4.455895,1.5329709,1.554027,1.6462078,1.554027,1.4335271,1.3892444,1.4611639,1.8601075,REST
4.63627,2.0518284,1.8907671,1.4247807,1.4474115,1.1683321,1.4422204,4.6297946,1.5763882,1.555635,1.6613247,1.5921683,1.421267,1.3546218,1.4247807,1.7902514,REST
22.885147,49.462765,26.530643,7.5696764,20.65115,37.018105,21.157978,25.002901,25.103485,50.10095,17.439753,12.213722,35.195312,42.14155,17.042448,15.789712,MIDDLE FLEXION
30.42499,55.98437,30.993063,8.855507,24.655527,41.928688,23.951618,19.99725,32.58673,56.282413,20.449694,14.695747,43.36283,49.897896,21.609951,19.955952,MIDDLE FLEXION
35.11702,58.807438,35.38785,9.825986,28.671501,45.463997,25.55318,20.414701,34.71138,56.98715,23.96706,16.306593,47.92484,54.461456,25.09243,21.861267,MIDDLE FLEXION
36.19033,54.512062,34.42971,9.117565,29.38001,47.018986,25.752378,21.279215,37.179092,54.621468,27.194668,16.855267,50.082832,54.154133,24.856388,23.473389,MIDDLE FLEXION
37.58171,54.4727,34.918262,9.14221,29.336582,47.226265,26.820608,22.474987,38.12178,54.118156,26.96229,16.302761,47.91534,54.192345,25.269053,24.40205,MIDDLE FLEXION
35.74724,52.463272,33.568287,8.686483,27.970253,47.543716,26.32005,22.479212,34.71426,53.307365,28.690067,15.636176,44.939735,55.860138,23.551327,21.587612,MIDDLE FLEXION
34.85979,53.984116,30.339413,7.866702,24.594511,46.23116,26.027582,21.250765,33.203236,51.63647,26.774801,14.440568,42.291782,54.035774,20.76656,21.176874,MIDDLE FLEXION
34.473034,57.23404,31.985855,8.480271,23.794327,43.63095,23.981556,20.742468,28.819263,52.73585,25.185411,13.383945,38.258987,53.214146,19.388012,19.077868,MIDDLE FLEXION
32.704815,56.940758,32.664124,8.736704,22.015562,40.380875,22.155134,20.092909,29.529055,50.48173,24.931507,12.777324,38.78595,50.866688,21.397312,19.165726,MIDDLE FLEXION
30.022575,57.313217,32.931976,9.689169,22.041664,37.38255,22.14983,20.7163,29.418362,50.036537,23.719084,11.609049,38.401367,45.501152,20.655508,18.403805,MIDDLE FLEXION
26.160944,53.041164,31.38917,9.459123,19.499102,32.252285,18.925512,20.481943,27.479082,47.00527,22.782011,10.617203,34.390114,38.63457,18.611017,16.64587,MIDDLE FLEXION
21.199293,45.32637,26.669834,8.620615,15.236633,25.270733,16.239458,17.869806,25.864359,39.579098,19.69048,9.490785,32.26887,30.507458,16.700449,14.238328,MIDDLE FLEXION
5.4479356,3.0878794,3.1827662,3.4307435,1.7435596,1.6613247,1.6155494,8.021221,3.3196385,2.0,3.719543,1.8708287,1.4949917,2.2572107,1.8907671,2.4969983,REST
5.269725,1.9131126,2.7184553,2.215852,1.4866068,1.3076696,1.5842979,7.2663608,2.0506096,1.942936,3.722902,1.9039433,1.454304,1.454304,1.7564168,1.8289341,REST
4.790094,1.8207141,2.4454038,2.1201415,1.43527,1.2767146,1.554027,5.748043,1.339776,1.839837,3.679674,1.7958285,1.372953,1.3472193,1.5684388,1.5362291,REST
4.690416,2.0748494,2.391652,1.9091883,1.4696939,1.2708265,1.6109004,6.0679483,1.3453624,1.7902514,3.524202,1.7478559,1.3856406,1.3638182,1.4949917,1.5083103,REST
4.392607,1.9811612,2.4789112,1.7888544,1.421267,1.3228756,1.5652477,5.566417,1.3266499,1.8947295,3.6311157,1.7146429,1.3910427,1.3802173,1.4439529,1.6,REST
4.240283,1.9697716,2.4052026,1.7233688,1.3892444,1.3416407,1.554027,5.46626,1.3928388,1.8681542,3.6891732,1.7131841,1.3838352,1.3638182,1.5049918,1.6492423,REST
4.1490965,2.0161846,2.3706539,1.5984367,1.3619839,1.3802173,1.5378556,5.314132,1.372953,1.8894444,3.3608036,1.7846568,1.405347,1.4035668,1.4949917,1.6370705,REST
3.9490507,1.8960485,2.2891045,1.5588458,1.3000001,1.3619839,1.4849242,4.8574686,1.328533,1.9532025,3.8013155,1.9078784,1.3946326,1.3856406,1.4899665,1.6718254,REST
3.9987497,1.9874607,2.2147236,1.5984367,1.3019217,1.3472193,1.5329709,4.9568133,1.3674794,2.0481699,3.7986841,1.9118054,1.372953,1.4456832,1.5198684,1.5779734,REST
4.1737275,2.0420578,2.4566236,1.6186414,1.2884098,1.336039,1.5475787,5.181699,1.294218,2.5,4.975942,1.933908,1.371131,1.43527,1.4696939,1.5116217,REST
4.831149,2.0796633,2.5495098,1.6522712,1.317194,1.3802173,1.5049918,5.5506754,1.3114877,2.6645825,5.767582,1.9235384,1.4124447,1.3982131,1.4335271,1.5264337,REST
4.962862,2.1071308,2.70555,1.6155494,1.3057564,1.3490738,1.4983324,5.928322,1.3784049,2.8222332,6.1595454,1.9170289,1.4679918,1.36565,1.4815532,1.534601,REST
5.1550946,2.236068,2.8071337,1.6186414,1.3228756,1.3509257,1.454304,5.94979,1.3910427,3.0108137,6.881497,1.8748333,1.4764823,1.3076696,1.496663,1.6015618,REST
5.0635953,2.2056744,2.5553865,1.6370705,1.37659,1.3247641,1.4508618,5.770615,1.4177446,2.9546573,6.8304462,1.8973665,1.5049918,1.2961481,1.5264337,1.6462078,REST
4.460942,2.1679482,2.6438608,1.7277153,1.352775,1.2806249,1.4611639,5.6191635,1.4696939,2.9563491,6.70373,1.9287301,1.5132746,1.3583078,1.5394804,1.6201851,REST
5.4658027,2.2671568,2.6673956,1.7860571,1.37659,1.3546218,1.5165751,5.551576,1.4679918,2.9991665,6.4432135,1.8466185,1.5066519,1.3546218,1.5297059,1.6140013,REST
5.4465585,2.177154,2.9857998,1.8165902,1.372953,1.396424,1.4882876,5.6617136,1.4247807,2.9214723,6.877863,1.9131126,1.5748016,1.3747727,1.471394,1.6263456,REST
2.0248456,1.9899749,3.5972211,1.8973665,1.4696939,1.352775,1.5827192,8.968835,2.156386,2.8783677,6.0353127,2.0940392,1.4247807,1.6643317,2.3547823,3.6864617,REST
1.7334936,1.6217275,2.8999999,1.7916473,1.4071248,1.4439529,1.4798648,7.3535705,1.4404861,2.3205602,5.0842896,1.8041619,1.4,1.3509257,2.116601,3.1851218,REST
1.8330302,1.6911534,2.5670996,1.7291616,1.4247807,1.4611639,1.4474115,7.277362,1.4124447,2.177154,4.823899,1.7944359,1.3693064,1.3209845,2.5612497,3.0091527,REST
1.8261982,1.6324828,2.1748564,1.5842979,1.3209845,1.3946326,1.37659,6.4093685,1.4282857,1.9621416,4.2261095,1.7204651,1.3247641,1.3190906,2.687936,2.6645825,REST
1.7916473,1.5811388,2.0554805,1.5684388,1.3416407,1.423025,1.3304135,4.6556416,1.3946326,1.8220867,3.639368,1.6867127,1.3322912,1.3379087,3.027375,1.9118054,REST
1.7776389,1.4849242,1.5937377,1.4679918,1.2980754,1.3892444,1.2369317,3.581899,1.4159802,1.4815532,2.152905,1.5524175,1.3019217,1.352775,2.9257479,1.5921683,REST
1.6155494,1.6852299,1.4508618,1.3435029,1.24499,1.3379087,1.2349089,2.4124677,1.4089003,1.4611639,1.8041619,1.4849242,1.3019217,1.3674794,2.595188,1.3856406,REST
1.5427248,1.8207141,1.4679918,1.3000001,1.2267845,1.3601471,1.2429802,3.1575308,1.3802173,1.4370108,1.7146429,1.4124447,1.3322912,1.37659,5.12884,1.3304135,REST
1.4781746,1.776232,1.3802173,1.195826,1.1937336,1.3247641,1.2429802,3.4849677,1.371131,1.4662879,1.405347,1.419507,1.3247641,1.356466,4.8754487,1.3820275,REST
1.4177446,1.8096961,1.3674794,1.1895378,1.1916375,1.2767146,1.2124356,3.51141,1.3379087,1.43527,1.3892444,1.421267,1.3038405,1.3304135,4.860041,1.3152946,REST
1.3435029,1.5508063,1.3416407,1.2165525,1.1335784,1.2509996,1.2206556,3.3098338,1.3747727,1.4,1.4071248,1.4247807,1.3190906,1.3304135,4.7780747,1.3152946,REST
1.3322912,1.339776,1.266886,1.2688577,1.174734,1.2489996,1.2144958,2.0408332,1.3247641,1.3928388,1.5165751,1.4474115,1.3341664,1.294218,1.471394,1.405347,REST
1.2884098,1.372953,1.2629331,1.3114877,1.1916375,1.2549901,1.2062339,1.4798648,1.3435029,1.3435029,1.5066519,1.4142135,1.3038405,1.328533,1.3874437,1.371131,REST
1.2884098,1.356466,1.2980754,1.3152946,1.2103719,1.2727922,1.2206556,1.430035,1.372953,1.3784049,1.4933184,1.4106736,1.3019217,1.339776,1.3546218,1.3802173,REST
8.408329,21.9308,10.865772,3.2703211,4.1334004,6.447868,11.815667,6.726069,15.171849,30.68102,13.857128,4.236154,10.802546,6.8029404,16.618814,3.9191835,THUMB FLEXION
7.5907836,20.291378,9.93831,2.967322,4.3075514,6.627971,12.7522545,7.303424,14.509308,32.300312,14.685878,4.236744,12.021024,7.0968304,17.239199,4.1503015,THUMB FLEXION
6.647556,17.146137,8.887914,2.4186773,3.8755646,6.204031,11.459495,7.4979997,13.247264,30.904854,14.176212,3.8503246,10.730098,6.8724084,17.115782,4.1755238,THUMB FLEXION
7.1937475,15.4793415,7.793587,2.1908903,3.7603192,5.6868267,10.626853,7.7598324,14.650427,30.326391,14.522741,4.0087404,10.662552,6.8735,15.119358,4.6389656,THUMB FLEXION
8.210664,15.621779,8.002811,2.7793884,3.9159927,5.2872486,12.231108,8.4711275,16.07358,31.560259,13.057947,3.9881072,9.912114,8.558621,14.030681,5.886,THUMB FLEXION
11.673046,17.930979,9.123048,3.9862263,5.0877304,5.9987497,13.98821,9.301882,18.745266,33.18004,12.316047,4.960847,8.354041,10.353019,14.301923,9.054832,THUMB FLEXION
13.606432,18.218672,9.633016,4.8492265,5.8826013,5.995832,14.828351,9.733447,19.734867,37.390507,11.5381975,5.218716,7.604275,14.53513,15.323838,10.392064,THUMB FLEXION
15.505805,18.382193,8.963258,5.355371,6.159951,5.4753995,16.410212,9.624188,20.0,37.58291,10.029955,5.366563,4.5820303,16.07358,16.003437,11.47824,THUMB FLEXION
19.74386,18.651005,8.367198,5.263079,6.109419,5.6881456,16.690416,10.688312,20.611647,36.849762,9.775991,7.127412,4.920366,16.681576,15.646885,12.034119,THUMB FLEXION
18.721912,15.9982815,7.6628976,4.89949,6.968859,7.4199057,15.178438,10.640254,20.090546,33.75515,9.64417,7.4682665,7.7265778,15.88899,15.065855,10.51808,THUMB FLEXION
17.45136,13.165106,7.084843,5.480876,8.290657,9.817331,13.680095,11.54751,20.211754,28.929396,9.101374,7.697402,9.986992,12.157919,13.612126,9.517353,THUMB FLEXION
17.124252,11.516293,7.029936,5.4415073,9.753204,10.820813,10.24207,11.527142,17.291182,24.72084,8.645229,7.780424,11.486732,9.312626,12.044916,7.804806,THUMB FLEXION
11.732647,9.911357,6.9792547,5.937592,9.708759,10.723805,6.14044,12.1433115,14.166333,20.868517,8.799148,6.169684,11.627553,5.796982,10.573079,6.616268,THUMB FLEXION
2.5855367,1.6552945,1.7521415,1.5572411,1.3247641,1.8894444,1.7102631,6.969577,1.4456832,1.9104973,3.3667493,1.7421252,1.3472193,2.0408332,2.0772579,2.4728525,REST
